Location ID,Name,Rating,No of reviews,Default URL,Image URL,Description
12535175,La Brasserie Thaï - Chez Thanatcha,4.5,458,https://www.tripadvisor.com/Restaurant_Review-g187147-d12535175-Reviews-La_Brasserie_Thai_Chez_Thanatcha-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/4a/02/88/intimite-dans-la-salle.jpg?w={width}&h={height}&s=1,
967677,Café Francoeur,4.5,442,https://www.tripadvisor.com/Restaurant_Review-g187147-d967677-Reviews-Cafe_Francoeur-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/19/15/03/a-chaque-fois-que-je.jpg?w={width}&h={height}&s=1,
2722816,Buzkashi,4.5,291,https://www.tripadvisor.com/Restaurant_Review-g187147-d2722816-Reviews-Buzkashi-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/6c/fc/56/photo0jpg.jpg?w={width}&h={height}&s=1,"Only steps away from Place Clichy in Paris, is a pleasant family restaurant, typically afghan.Vous will be received warmly authentic decor and taste the specialties Afghanistan. You can choose to enjoy comfortably seated at a table or in a platform, sitting on cushions surrounded by Afghan carpets, an invitation to travel .... Of typical dishes of steamed rice (tchalow), to skewers of meat (kabob) and spices,Ashak (small dumplings with leeks with his meat with yogurt, Kaboli(lamb, brown rice with dried fruits and vegetables) and many other dishes to discover."
14138741,Les Fines Lames,4.5,251,https://www.tripadvisor.com/Restaurant_Review-g187147-d14138741-Reviews-Les_Fines_Lames-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/36/04/9c/la-salle.jpg?w={width}&h={height}&s=1,
7137343,Neige d'ete,4.5,330,https://www.tripadvisor.com/Restaurant_Review-g187147-d7137343-Reviews-Neige_d_ete-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/35/b2/4b/friandise.jpg?w={width}&h={height}&s=1,
714985,Chez Michel,4.0,486,https://www.tripadvisor.com/Restaurant_Review-g187147-d714985-Reviews-Chez_Michel-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/95/e2/84/chez-michel.jpg?w={width}&h={height}&s=1,
2219206,Camélia,4.5,885,https://www.tripadvisor.com/Restaurant_Review-g187147-d2219206-Reviews-Camelia-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1e/c2/3b/8d/the-new-design-of-camelia.jpg?w={width}&h={height}&s=1,"Cuisine bistronomique parisienne chic, autour de produits de saison sourcés, dans une ambiance raffinée et contemporaine. En choisissant des ingrédients frais, provenant majoritairement de sources durables, les équipes du restaurant Camélia mettent à l’honneur les producteurs locaux et imaginent en collaboration avec le Chef Maxime Gilbert des plats inspirés des bistrots parisiens. Les arts de la table ont également été pensés pour mettre en avant le savoir-faire des artisans français. Poursuivez l’expérience en dégustant notre nouveau goûter et les délicieuses pâtisseries imaginées en collaboration avec le Chef Julien Dugourd. Magnifiquement décoré et donnant sur notre paisible jardin, le restaurant offre un cadre baigné de lumière. Pendant les beaux jours, les convives sont invités à profiter de notre superbe jardin verdoyant. Les tables en terrasse sont attribuées selon l’ordre d'arrivée."
2286709,Pizza Rossi,4.5,900,https://www.tripadvisor.com/Restaurant_Review-g187147-d2286709-Reviews-Pizza_Rossi-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/a9/7d/b3/caption.jpg?w={width}&h={height}&s=1,
779840,Bien Bien,4.5,688,https://www.tripadvisor.com/Restaurant_Review-g187147-d779840-Reviews-Bien_Bien-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/67/6d/80/bien-bien.jpg?w={width}&h={height}&s=1,"Hey, if you are looking for a quick break in Thailand while you staying in Paris, feel free to come and share a good time with us. We happen to cook tasty and traditional recipes, and as a family business, we also want to have a nice moment serving you. See you ^^"
1480523,Yam'Tcha,4.5,473,https://www.tripadvisor.com/Restaurant_Review-g187147-d1480523-Reviews-Yam_Tcha-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/46/51/8e/interieur.jpg?w={width}&h={height}&s=1,
10222301,LOCO,4.5,653,https://www.tripadvisor.com/Restaurant_Review-g187147-d10222301-Reviews-LOCO-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/07/ea/47/loco-une-partie-de-la.jpg?w={width}&h={height}&s=1,
2329918,Le Wilson,4.0,1606,https://www.tripadvisor.com/Restaurant_Review-g187147-d2329918-Reviews-Le_Wilson-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/97/a4/c7/le-wilson-brasserie-french.jpg?w={width}&h={height}&s=1,
3347485,Taj Mahal Paris,3.5,259,https://www.tripadvisor.com/Restaurant_Review-g187147-d3347485-Reviews-Taj_Mahal_Paris-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/99/2c/68/table-taj-mahal-restaurant.jpg?w={width}&h={height}&s=1,"""Taj Mahal Paris vous souhaite bon appétit ! Le restaurant Taj Mahal Paris, situé à quelque 300 mètres de la Tour Eiffel, vous invite à un voyage culinaire du côté de l´Inde. Le cadre est boisé et typiquement indien dans sa décoration. Au menu, le Chef compose avec ses épices des plats gourmands et savoureux qui enchanteront vos papilles expertes. À la carte, vous retrouverez les grands classiques de la cuisine Indienne : Samossa, Poulet Tikka, Raïta ou encore Briyanis. L´établissement dispose également d´une terrasse pour que vous puissiez vous délecter de vos mets à l´air libre. Et, pour vos événements festifs, l´établissement permet la privatisation du lieu."""
2164367,Bistro Volnay,4.5,484,https://www.tripadvisor.com/Restaurant_Review-g187147-d2164367-Reviews-Bistro_Volnay-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f0/e2/33/bistro-volnay.jpg?w={width}&h={height}&s=1,
23683593,Didon,4.5,433,https://www.tripadvisor.com/Restaurant_Review-g187147-d23683593-Reviews-Didon-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/20/93/9c/90/epaule-d-agneau-braisee.jpg?w={width}&h={height}&s=1,Seasonal French cuisine with various dishes that can be shared and everything is cooked over the barbecue. All our wine references can be served also by the glass.
5808950,Papelli,4.5,846,https://www.tripadvisor.com/Restaurant_Review-g187147-d5808950-Reviews-Papelli-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/02/0e/d0/pizza-burrata.jpg?w={width}&h={height}&s=1,
15141361,Bistrot Rougemont,4.5,525,https://www.tripadvisor.com/Restaurant_Review-g187147-d15141361-Reviews-Bistrot_Rougemont-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/89/71/ec/simplicite-et-efficacite.jpg?w={width}&h={height}&s=1,
1054409,Racines,4.0,316,https://www.tripadvisor.com/Restaurant_Review-g187147-d1054409-Reviews-Racines-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/a0/4b/55/racines.jpg?w={width}&h={height}&s=1,"Racines is more than a restaurant; it's a celebration of everyday life. The culinary team sources the finest Italian and French produce, crafting dishes that tell the story of the seasons through intense and flavorful ingredients, a menu with real, honest, and robust flavors. The menu, inspired by the culinary traditions of Sardinia, Italy, and Paris, places the customer at the heart of the gastronomic experience. Guests at Racines are welcomed into an ambiance that is not only romantic and intimate but also infused with genuine warmth and authenticity."
1108416,Chez Plumeau,4.0,899,https://www.tripadvisor.com/Restaurant_Review-g187147-d1108416-Reviews-Chez_Plumeau-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/80/20/62/the-terrace-at-chez-plumeau.jpg?w={width}&h={height}&s=1,
11434872,Kirane India,4.5,187,https://www.tripadvisor.com/Restaurant_Review-g187147-d11434872-Reviews-Kirane_India-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/61/39/31/20170208-123707-largejpg.jpg?w={width}&h={height}&s=1,"Kirane India is an indian restaurant serving special indian dishes in a way that respect traditions in a trendy and cosy room just nearby Porte Maillot in Paris. We want to get rid of the usual entrée-main-dessert menu you could find everywhere by proposing a menu you would find in India : a mix of mains and sides you can mix and match according to your taste. Our goal is to make you travel to India through food, at Kirane India we want to show you how Indians really eat without the need to leave Paris."
714961,La Causerie,4.5,247,https://www.tripadvisor.com/Restaurant_Review-g187147-d714961-Reviews-La_Causerie-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/78/79/7f/salle.jpg?w={width}&h={height}&s=1,
6024248,CORETTA,4.5,746,https://www.tripadvisor.com/Restaurant_Review-g187147-d6024248-Reviews-CORETTA-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/53/9a/d3/noix-de-saint-jacques.jpg?w={width}&h={height}&s=1,
10804934,L'ARCHESTE,5.0,296,https://www.tripadvisor.com/Restaurant_Review-g187147-d10804934-Reviews-L_ARCHESTE-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/6d/4d/f0/restaurant-petit-par.jpg?w={width}&h={height}&s=1,
12940705,Comice,4.5,145,https://www.tripadvisor.com/Restaurant_Review-g187147-d12940705-Reviews-Comice-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f5/8e/ea/photo1jpg.jpg?w={width}&h={height}&s=1,
3940718,Le Bistrot d'Indochine,4.5,462,https://www.tripadvisor.com/Restaurant_Review-g187147-d3940718-Reviews-Le_Bistrot_d_Indochine-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/28/cd/04/photo1jpg.jpg?w={width}&h={height}&s=1,
7310299,Le 52,4.0,605,https://www.tripadvisor.com/Restaurant_Review-g187147-d7310299-Reviews-Le_52-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/7c/a6/d6/joue-de-porc.jpg?w={width}&h={height}&s=1,
2356828,Bollynan Montorgueil,4.5,1034,https://www.tripadvisor.com/Restaurant_Review-g187147-d2356828-Reviews-Bollynan_Montorgueil-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/f1/a4/81/bollynan-street-food.jpg?w={width}&h={height}&s=1,
1309227,Cafe Latin,4.0,507,https://www.tripadvisor.com/Restaurant_Review-g187147-d1309227-Reviews-Cafe_Latin-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/42/e1/6d/bistrot.jpg?w={width}&h={height}&s=1,
714911,Café Ruc,3.5,1076,https://www.tripadvisor.com/Restaurant_Review-g187147-d714911-Reviews-Cafe_Ruc-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/7d/9f/2f/cafe-ruc.jpg?w={width}&h={height}&s=1,
1171954,Le Depart Saint-Michel,3.0,941,https://www.tripadvisor.com/Restaurant_Review-g187147-d1171954-Reviews-Le_Depart_Saint_Michel-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/0f/f2/8e/le-depart-saint-michel.jpg?w={width}&h={height}&s=1,
15207574,"Le Bon, La Butte",4.5,215,https://www.tripadvisor.com/Restaurant_Review-g187147-d15207574-Reviews-Le_Bon_La_Butte-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/64/ae/c5/le-restaurant.jpg?w={width}&h={height}&s=1,
1991708,Creperie Broceliande,4.5,1985,https://www.tripadvisor.com/Restaurant_Review-g187147-d1991708-Reviews-Creperie_Broceliande-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/f3/a7/fc/terrasse.jpg?w={width}&h={height}&s=1,
18922399,Bistrot Kinzo,5.0,281,https://www.tripadvisor.com/Restaurant_Review-g187147-d18922399-Reviews-Bistrot_Kinzo-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/53/23/c2/bistrot-kinzo.jpg?w={width}&h={height}&s=1,"French and Japanese fusion. Fresh products and a menu that evolves with the seasons. The owner Edward Uchiyama was the Head Chef at the Intercontinental hotel Marceau, worked for Joel Robuchon and at the Four Seasons George V hotel. Come and experience a Journey to Japan and France with our 6 course Tasting menu and wine or sake paring."
16585184,Bouillon Chartier Montparnasse,4.0,1732,https://www.tripadvisor.com/Restaurant_Review-g187147-d16585184-Reviews-Bouillon_Chartier_Montparnasse-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/70/b2/bd/bouillon-chartier-montparnasse.jpg?w={width}&h={height}&s=1,
782261,L'Alivi,4.0,620,https://www.tripadvisor.com/Restaurant_Review-g187147-d782261-Reviews-L_Alivi-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/5b/2b/fe/terrasse-du-restaurant.jpg?w={width}&h={height}&s=1,
719497,Les Bacchantes,4.0,573,https://www.tripadvisor.com/Restaurant_Review-g187147-d719497-Reviews-Les_Bacchantes-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/46/31/3a/les-bacchantes.jpg?w={width}&h={height}&s=1,
1035285,Les Mauvais Garcons,4.0,434,https://www.tripadvisor.com/Restaurant_Review-g187147-d1035285-Reviews-Les_Mauvais_Garcons-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/85/ab/17/une-belle-terrasse-en.jpg?w={width}&h={height}&s=1,
4503993,Luisa Maria,4.0,360,https://www.tripadvisor.com/Restaurant_Review-g187147-d4503993-Reviews-Luisa_Maria-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/1a/8d/f5/luisa-maria.jpg?w={width}&h={height}&s=1,
4354158,Enza Famiglia Trattoria,4.0,381,https://www.tripadvisor.com/Restaurant_Review-g187147-d4354158-Reviews-Enza_Famiglia_Trattoria-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/d6/41/f8/notre-squadra-enza-famiglia.jpg?w={width}&h={height}&s=1,"This tiny trattoria just a step from Le Louvre is not empty, and for good reason! At its head, Enza Sicilian origin that gives you a smile with great antipasto, fresh homemade pasta and gourmet desserts. Freshness, quality (all meats are of French origin), but above all simplicity and good humor, this is the recipe for their success. The slate changes regularly and every day the chef displays his specialties. For example spaghetti bolognese, Italian sausage and polenta, chocolate salami. Let's say it: the whole panoply of Italian cuisine is within our reach thanks to a considerable choice. ""the smart little 2019"""
789190,Hokkaido,4.0,778,https://www.tripadvisor.com/Restaurant_Review-g187147-d789190-Reviews-Hokkaido-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/e1/8a/ee/img-20191011-213336-largejpg.jpg?w={width}&h={height}&s=1,
719586,Marty,4.0,390,https://www.tripadvisor.com/Restaurant_Review-g187147-d719586-Reviews-Marty-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/46/ba/f0/notre-bar.jpg?w={width}&h={height}&s=1,
1508627,Les P'tites Indecises,4.0,371,https://www.tripadvisor.com/Restaurant_Review-g187147-d1508627-Reviews-Les_P_tites_Indecises-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/37/ac/fc/les-p-tites-indecises.jpg?w={width}&h={height}&s=1,
1405642,Le Madeleine C,4.0,257,https://www.tripadvisor.com/Restaurant_Review-g187147-d1405642-Reviews-Le_Madeleine_C-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/40/c1/ef/dining-room.jpg?w={width}&h={height}&s=1,"Le Madeleine C restaurant in Paris is just a few paces from the iconic Place de la Madeleine and the great temples of shopping, but on a quiet side street which makes it a convenient stop and a welcome haven. The kitchen is managed by a ""Maître Restaurateur"", which combines texture flavor and color on seasonal products. The smart dining room with its wooden floors, white table linens, ochre and rust colours, comfortable booths and banquettes has a relaxed, informal ambience. The menu features French bourgeois cuisine presented in beautifully modern style, dishes like terrine of seared foie gras, fresh oysters, crispy Bar, and creme brulee. The flavours are refined, the service helpful and friendly, and the experience very pleasant indeed."
4227660,Hanoi,4.0,343,https://www.tripadvisor.com/Restaurant_Review-g187147-d4227660-Reviews-Hanoi-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/6c/34/1e/photo0jpg.jpg?w={width}&h={height}&s=1,
3542765,Taokan,4.0,334,https://www.tripadvisor.com/Restaurant_Review-g187147-d3542765-Reviews-Taokan-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/76/ad/9e/vue-de-la-premiere-salle.jpg?w={width}&h={height}&s=1,
742405,Lou Pescadou,4.0,213,https://www.tripadvisor.com/Restaurant_Review-g187147-d742405-Reviews-Lou_Pescadou-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/80/ba/15/lou-pescadou.jpg?w={width}&h={height}&s=1,
720151,Wadja,4.0,185,https://www.tripadvisor.com/Restaurant_Review-g187147-d720151-Reviews-Wadja-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/f2/8c/1f/photo0jpg.jpg?w={width}&h={height}&s=1,
983283,Le Seraphin,4.0,404,https://www.tripadvisor.com/Restaurant_Review-g187147-d983283-Reviews-Le_Seraphin-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/6e/25/6c/le-seraphin.jpg?w={width}&h={height}&s=1,"Séraphin in Paris' 6th district in the well know quarter of Saint Germain de Près, sets out to recreate the atmosphere of an old fashioned delicatessen. The food represents France's past and future, mixing old recipes with modern ideas. Try the carrot and cumin mousse followed by a tuna steak flavoured with sesame and accompanied by tagliatelle and courgettes. Unlike the food the décor and atmosphere is resolutely old fashioned. Wooden furnishing and old objects from delicatessens are scattered throughout. Huge bay windows make the restaurant light and pleasant."
